"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
"1169",1,"Business Economics","none",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","OTHER","OTHER","Other: Laborer","ECO",NA,NA,"David Laub Contracting","1",NA,NA,"1","accepted fulltime job","Yes","Yes",30000,"OH"
"1170",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","CHARLOTTE","OTHER","Analytics
 Marketing / Sales",NA,NA,NA,"Kimberly-Clark Corporation","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"North Carolina"
"1171",1,"Marketing","none",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Consulting",NA,NA,NA,"FLM Harvest","1",NA,NA,NA,"accepted fulltime job","No","Yes",60000,"MN"
"1172",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","COLUMBUS","ABERCROMBIE","Other: Merchandising",NA,NA,NA,"Alliance Data","2",NA,"Abercrombie & Fitch","1","accepted fulltime job","Yes","Yes",65000,"Ohio"
"1173",1,"Finance","none",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","0","NEW YORK","OTHER",NA,NA,NA,NA,NA,NA,"0",NA,"0","accepted fulltime job","Missing","Missing",61136.7951582868,"New York"
"1174",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Logistics / Supply Chain
 Operations / Procurement",NA,NA,NA,"Purchasing Intern, Pentair","3","SUpply Chain Intern, Barilla","Supply Chain Intern, Griffith Foods","1","accepted fulltime job","Yes","Yes",62000,"illinois"
"1175",1,"Marketing","none",0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CINCINNATI","OTHER","Marketing / Sales",NA,NA,NA,"LBrands - operations and logistics management intern","2",NA,"P&G - Brand Management intern","2","accepted fulltime job","Yes","No",70000,"OH"
"1176",1,"Finance","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Math/Stat","Math/Stat","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Central Insurance Companies","1",NA,NA,"na","seeking employment","No","Missing",0,"Missing"
"1177",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1178",1,"Business Analytics","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"Language","Language","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","CHICAGO","EY","Analytics Information Technology",NA,NA,NA,"Performance Health (Warrenville, IL)","3","KPMG (Cincinnati, OH)","ViewFin (Shanghai, China)","1","accepted fulltime job","Yes","Yes",72000,"IL"
"1179",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","CLEVELAND","KEYBANK","Finance",NA,NA,NA,"CFA Institute","2",NA,"ORIX Real Estate Capital","1","accepted fulltime job","Yes","Yes",55000,"OH"
"1180",1,"Accountancy","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","CLEVELAND","DELOITTE","Accounting",NA,NA,NA,"Link-Pro CPA Limited, Hong Kong","2",NA,"Deloitte","1","accepted fulltime job","Yes","Yes",51000,"OH"
"1181",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","CROWE","Analytics
 Consulting
 Finance
 Information Technology",NA,NA,NA,"Velosio","3","CADS","Cincinnati Insurance Companies","2","accepted fulltime job","Yes","Yes",63000,"MI"
"1182",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","CHICAGO","OTHER",NA,NA,NA,NA,"Mars","3",NA,NA,NA,"accepted fulltime job","Missing","Missing",52000,"IL"
"1183",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CHICAGO","INSIGHT2PROFIT","Consulting",NA,NA,"Lufthansa","JO Hambro Capital Management","5","Quicken Loans","Bala Financial Group","2","accepted fulltime job","Yes","Yes",64000,"IL"
"1184",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Mangement and Leadership","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","DHL","Logistics / Supply Chain",NA,NA,NA,"A+E Network","2",NA,"CDW","4","accepted fulltime job","Yes","Yes",55000,"PA"
"1185",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER",NA,NA,NA,"Allegion","enosiX, Inc","4","Vocatio","Eclipse Telecom","3","accepted fulltime job","Missing","Missing",52290.0004842615,"IL"
"1186",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","2.00 - 2.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Rosenthal Collins Group","2",NA,"Mold Solutions of Chicago","0","seeking employment","Missing","Missing",0,"Missing"
"1187",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","NEW YORK","OTHER",NA,NA,NA,NA,"NBC Universal","2",NA,"Dodge Data & Analytics","0","accepted fulltime job","Missing","Missing",61136.7951582868,"NY"
"1188",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","DENVER","JP MORGAN",NA,NA,NA,NA,"JP Morgan Chase",NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",53000,"CO"
"1189",1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",202120,"2021","0","OTHER","OTHER","Finance",NA,NA,NA,"Bay Crest Partners, LLC","2",NA,"Keefe, Bruyette & Woods","1","accepted fulltime job","Yes","Yes",60000,"CA"
"1190",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","Cum Laude","CHICAGO","OTHER","Analytics",NA,NA,NA,"JM Smucker Co","2",NA,"FCB Chicago","4","accepted fulltime job","Yes","Yes",61000,"IL"
"1191",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CINCINNATI","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",56790.6666666667,"OH"
"1192",1,"Supply Chain & Operations Mgmt","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",202020,"2020","0","INDIANAPOLIS","PEPSICO","Logistics / Supply Chain",NA,NA,NA,"Wilderness Ridge","3","Frito-Lay","LendKey Technologies, Inc.","1","accepted fulltime job","Yes","Yes",65000,"IN"
"1193",1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","DETROIT","PWC","Accounting",NA,NA,NA,"H & P technologies inc.","2",NA,"Pwc","2","accepted fulltime job","Yes","Yes",55000,"MI"
"1194",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"ProCamps","2",NA,"Barstool Sports","0","seeking employment","Missing","Missing",0,"Missing"
"1195",1,"Interdisciplinary Bus Managemt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Indiana Sports Corp","2",NA,"Miami University Athletics","0","seeking employment","Missing","Missing",0,"Missing"
"1196",1,"Finance","none",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","2.50 - 2.99",202020,"2020","0","COLUMBUS","OTHER","Finance",NA,NA,NA,"Gladstone Morgan Limited (Shanghai)","2",NA,"Huntington National Bank","1","accepted fulltime job","Yes","Yes",50000,"OH"
"1197",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","CHICAGO","OTHER","Consulting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",62000,"IL"
"1198",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","DENVER","OTHER","Accounting","MAcc",NA,NA,"PwC","1",NA,NA,"2","accepted fulltime job","Yes","Yes",55000,"CO"
"1199",1,"Marketing","none",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER","Marketing/Sales",NA,NA,NA,"Andreth Autosport","3","Entertainment Cruises","Raw Paws Pet Food","3","accepted fulltime job","Yes","Yes",50000,"IL"
"1200",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"Lerner Enterprises","3","JBGR Retail","JBG Companies",NA,"accepted fulltime job","Yes","Missing",61136.7951582868,"na"
"1201",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CINCINNATI","KPMG","Consulting",NA,NA,NA,"Advanced Xposure","2",NA,"Cowan's Auctions","2","accepted fulltime job","Yes","Yes",55000,"Ohio, USA"
"1202",2,"Business Economics","Finance",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER","Consulting
 General Management",NA,NA,NA,"Miami University Treasury Services","2",NA,"Cleveland Research Company","2","accepted fulltime job","Yes","Yes",63000,"Wisconsin"
"1203",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201930,"2019","0","CHICAGO","COYOTE","Marketing/Sales",NA,NA,NA,NA,"2",NA,NA,"5","accepted fulltime job","Yes","Yes",45000,"IL"
"1204",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","CINCINNATI","DELOITTE","Accounting",NA,NA,NA,"Deloitte","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"OH"
"1205",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER","Accounting",NA,NA,NA,NA,"0",NA,NA,"0","accepted parttime job","Missing","Missing",59043.2557101449,"Missing"
"1206",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","JP MORGAN","Analytics",NA,NA,NA,"JP Morgan","2",NA,"Double Z","3","accepted fulltime job","Yes","Yes",55000,"OH"
"1207",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","Business Analytics","Asian","Male","3.00 - 3.49",202110,"2021","0","OTHER","OTHER","Hemprise",NA,NA,"Quasar Energy",NA,NA,"3",NA,"1","accepted fulltime job","Yes","Yes",57000,"Indiana"
"1208",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","CINCINNATI","OTHER","Finance",NA,NA,NA,"Tenneco","2",NA,"US Bank","1","accepted fulltime job","Yes","Yes",60000,"OH"
"1209",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","COLUMBUS","OTHER","Marketing / Sales",NA,NA,NA,"Intern, Freeman-Heyne Financial Advisors","3","Field Sales Associate, Liberty Mutual Insurance","Retail and Promotions Ambassador, Cincinnati Reds Hall of Fame and Museum","1","accepted fulltime job","Yes","Yes",50000,"OH"
"1210",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Supply Chain Management","Supply Chain Management","White","Female","3.50 - 4.00",201920,"2019","0","OTHER","PEPSICO","Marketing / Sales",NA,NA,NA,"PepsiCo","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"New York"
"1211",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Veniv Co","2",NA,NA,"1","accepted fulltime job","Yes","Yes",35000,"Missing"
"1212",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Mandalay Capital Partners, Hong Kong","2",NA,"MB Healthcare Real Estate, Chicago","0","seeking employment","Missing","Missing",0,"Missing"
"1213",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","Humanities","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Consulting",NA,NA,NA,"Fresh Wave, OMI Industries","2",NA,"Ace Hardware Corporation","2","accepted fulltime job","Yes","Yes",72000,"IL"
"1214",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","PWC","Accounting Analytics Consulting IT Assurance / IT Audit Information Technology",NA,NA,NA,"National Inventors Hall of Fame","2",NA,"PricewaterhouseCoopers","1","accepted fulltime job","Yes","Yes",78000,"IL"
"1215",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","CLEVELAND","KEYBANK",NA,NA,NA,NA,"KeyBank","2",NA,"Foundry Partners","1","accepted fulltime job","Yes","Yes",60000,"OH"
"1216",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Language","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Brandzoona","1",NA,NA,NA,"accepted fulltime job","Missing","Missing",60000,"NY"
"1217",1,"Finance","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CINCINNATI","DELOITTE","Consulting",NA,NA,NA,"Luxottica","2",NA,"JP Morgan Chase","4","accepted fulltime job","Yes","Yes",80000,"OH"
"1218",1,"Accountancy","none",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Math/Stat","Math/Stat","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Hangzhou Bank","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1219",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","Asian","Male","2.50 - 2.99",201920,"2019","0","COLUMBUS","CROWE","IT Assurance / IT Audit",NA,NA,NA,"Advanced Home Care Inc","1",NA,NA,"1","accepted fulltime job","Yes","Yes",63000,"OH"
"1220",1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"Engineering/Science","Engineering/Science","Multi Racial","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","NEW YORK","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"NY"
"1221",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Female","3.50 - 4.00",202020,"2020","0","INDIANAPOLIS","OTHER","Analytics Consulting Marketing / Sales",NA,"Miami University",NA,"Aldi","1",NA,NA,"2","accepted fulltime job","Yes","Yes",50000,"IN"
"1222",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Accounting Finance",NA,NA,NA,"Nestle","2",NA,"True North Wealth Management","1","accepted fulltime job","Yes","Yes",60000,"TBD"
"1223",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","PITTSBURGH","EY","Accounting",NA,NA,NA,"EY","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52000,"PA"
"1224",2,"Accountancy","Finance",0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","LOS ANGELES","JP MORGAN",NA,NA,NA,NA,"JP Morgan","1",NA,NA,"1","accepted fulltime job","Yes","Yes",85000,"CA"
"1225",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Mangement and Leadership","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Kimberly-Clark","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60500,"WA"
"1226",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","NEW YORK","OTHER","Finance",NA,NA,NA,"Northumberland National Bank","3","Guggenheim Securities","Northumberland National Bank","1","accepted fulltime job","Yes","Yes",85000,"NY"
"1227",2,"Business Analytics","Marketing",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CLEVELAND","DELOITTE","Consulting",NA,NA,NA,"Miami University Sport Marketing Academy","2",NA,"Abercrombie and Fitch","7","accepted fulltime job","Yes","Yes",70000,"OH"
"1228",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","Information Systems","White","Female","3.00 - 3.49",201920,"2019","0","CINCINNATI","EY","Consulting",NA,NA,NA,"Ernst & Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"OH"
"1229",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201915,"2019","0","NEW YORK","OTHER",NA,NA,NA,NA,"Great Blaze & Co",NA,NA,"Legends",NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"New York"
"1230",1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,"MAcc",NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1231",1,"Business Economics","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
"1232",1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER",NA,"MAcc",NA,NA,"East West Path","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
"1233",1,"Human Capital Mgmt& Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","CHICAGO","OTHER",NA,NA,NA,NA,"Bunzi","2",NA,"Arrive","3","accepted fulltime job","Missing","Missing",40000,"IL"
"1234",1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","CHICAGO","OTHER","Analytics",NA,NA,NA,"Data Analytics Intern, MSI Information Services","2",NA,"Finance Intern, Junior Library Guild","1","accepted fulltime job","Yes","Yes",65000,"IL"
"1235",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",202020,"2020","0","CINCINNATI","OTHER",NA,NA,NA,NA,"PolyOne Corporation","1",NA,NA,"0","accepted fulltime job","Missing","Missing",52000,"OH"
"1236",1,"Information Systems","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Arts Related","Arts Related","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","CINCINNATI","DELOITTE","Accounting
 Consulting
 Finance
 IT Assurance / IT Audit",NA,NA,NA,"Northwestern Mutual","1",NA,NA,"3","accepted fulltime job","Yes","Yes",53000,"Ohio"
"1237",1,"Accountancy","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","accepted fulltime job","Yes","Yes",53000,"OH"
"1238",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","CINCINNATI","TERILLIUM",NA,NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",50000,"OH"
"1239",1,"Marketing","none",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",202020,"2020","0","SAN FRANCISCO","OTHER","Consulting General Management Marketing / Sales",NA,NA,"Ronin Capital","Mouse Motors","4","Core Twelve Advertising","McLaren Automotive","3","accepted fulltime job","Yes","Yes",75000,"CA"
"1240",1,"Marketing","none",0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,"Language","Language","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","CLEVELAND","OTHER",NA,NA,NA,NA,"Reynolds & Reynolds","3","Boston Steker","Influencer Inc","2","accepted fulltime job","Missing","Missing",52000,"OH"
"1241",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"American Society of Civil Engineers","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1242",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CINCINNATI","OTHER",NA,NA,NA,NA,NA,"2",NA,NA,"5","accepted fulltime job","Yes","Yes",60000,"OH"
"1243",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER","Finance",NA,NA,NA,"LabCorp","2",NA,"Labcorp","1","accepted fulltime job","Yes","Yes",55000,"NC"
"1244",1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"lululemon","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
"1245",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
"1246",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","Hispanic/Latino","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Finance",NA,NA,NA,"Gohealth","3","Pnc capital markets","Northwestern mutual","3","accepted fulltime job","Yes","Yes",70000,"IL"
"1247",1,"Human Capital Mgmt& Leadership","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
"1248",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","0","CHICAGO","OTHER","Marketing / Sales",NA,NA,NA,"Gallagher","2",NA,"Hub International","3","accepted fulltime job","Yes","Yes",50000,"IL"
"1249",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Engineering/Science","Engineering/Science","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Tip-off Analytics",NA,NA,"Northwestern Mutual",NA,"3","3",NA,"1","accepted fulltime job","Yes","Yes",50000,"TN"
"1250",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seeking employment","No","Missing",0,"Missing"
"1251",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","INDIANAPOLIS","EY","Accounting",NA,NA,NA,"Vaco","2",NA,"Ernst & Young","1","accepted fulltime job","Yes","Yes",52000,"IN"
